,age,marital_v,education_v,contact_v,poutcome_v,has_subscribed_yes
33285,36,2.0,3.0,1.0,0.0,0.0
33286,46,0.0,6.0,1.0,1.0,1.0
33287,33,0.0,4.0,1.0,0.0,0.0
33288,25,0.0,4.0,1.0,0.0,0.0
33289,26,0.0,3.0,1.0,0.0,0.0
33290,46,2.0,4.0,1.0,0.0,0.0
33291,34,0.0,6.0,1.0,0.0,0.0
33292,37,0.0,6.0,1.0,0.0,0.0
33293,37,2.0,5.0,1.0,0.0,0.0
33294,40,0.0,4.0,1.0,0.0,0.0
33295,46,2.0,3.0,1.0,1.0,0.0
33296,47,0.0,4.0,1.0,0.0,0.0
33297,50,2.0,4.0,1.0,0.0,0.0
33298,27,0.0,4.0,1.0,1.0,0.0
33299,32,1.0,1.0,1.0,0.0,1.0
33300,40,2.0,6.0,1.0,0.0,0.0
33301,45,1.0,6.0,1.0,0.0,0.0
33302,39,0.0,6.0,1.0,1.0,0.0
33303,42,0.0,4.0,1.0,0.0,0.0
33304,29,2.0,6.0,1.0,0.0,0.0
33305,25,0.0,4.0,1.0,0.0,0.0
33306,46,0.0,6.0,1.0,0.0,0.0
33307,46,0.0,6.0,1.0,1.0,0.0
33308,27,1.0,4.0,1.0,0.0,0.0
33309,35,0.0,4.0,1.0,0.0,0.0
33310,36,2.0,3.0,1.0,0.0,0.0
33311,43,0.0,5.0,1.0,0.0,0.0
33312,33,2.0,5.0,1.0,0.0,0.0
33313,41,2.0,3.0,1.0,0.0,0.0
33314,35,0.0,5.0,1.0,0.0,0.0
33315,25,0.0,4.0,1.0,0.0,0.0
33316,39,2.0,4.0,1.0,0.0,0.0
33317,48,2.0,4.0,1.0,0.0,0.0
33318,34,2.0,6.0,1.0,0.0,0.0
33319,48,2.0,1.0,1.0,0.0,0.0
33320,45,2.0,4.0,1.0,1.0,0.0
33321,53,2.0,6.0,1.0,0.0,0.0
33322,36,2.0,1.0,1.0,0.0,1.0
33323,43,2.0,1.0,1.0,0.0,0.0
33324,26,0.0,4.0,1.0,0.0,0.0
33325,31,2.0,5.0,1.0,0.0,0.0
33326,58,2.0,6.0,1.0,0.0,0.0
33327,38,0.0,5.0,1.0,0.0,0.0
33328,29,2.0,4.0,1.0,0.0,1.0
33329,34,2.0,3.0,1.0,0.0,0.0
33330,29,0.0,6.0,1.0,0.0,0.0
33331,24,0.0,3.0,1.0,0.0,0.0
33332,52,2.0,3.0,1.0,0.0,0.0
33333,34,2.0,3.0,1.0,2.0,0.0
33334,36,2.0,4.0,1.0,1.0,0.0
33335,37,0.0,1.0,1.0,0.0,0.0
33336,38,0.0,5.0,1.0,1.0,0.0
33337,44,2.0,3.0,1.0,0.0,0.0
33338,36,0.0,4.0,1.0,1.0,0.0
33339,41,0.0,4.0,1.0,0.0,0.0
33340,42,0.0,6.0,1.0,0.0,0.0
33341,33,0.0,6.0,1.0,1.0,1.0
33342,38,0.0,3.0,1.0,0.0,0.0
33343,28,1.0,4.0,1.0,1.0,0.0
33344,33,0.0,5.0,1.0,0.0,0.0
33345,29,2.0,4.0,1.0,1.0,0.0
33346,49,2.0,4.0,1.0,1.0,0.0
33347,41,0.0,4.0,1.0,0.0,0.0
33348,47,2.0,4.0,1.0,0.0,0.0
33349,38,0.0,4.0,1.0,0.0,0.0
33350,22,0.0,3.0,0.0,1.0,0.0
33351,52,1.0,4.0,0.0,1.0,0.0
33352,32,2.0,4.0,1.0,0.0,1.0
33353,33,2.0,6.0,0.0,0.0,0.0
33354,49,2.0,4.0,1.0,0.0,0.0
33355,57,2.0,4.0,1.0,0.0,0.0
33356,31,2.0,4.0,1.0,0.0,0.0
33357,41,0.0,4.0,0.0,0.0,0.0
33358,33,2.0,5.0,1.0,0.0,0.0
33359,26,0.0,6.0,1.0,1.0,0.0
33360,47,0.0,6.0,1.0,1.0,0.0
33361,36,2.0,4.0,1.0,0.0,0.0
33362,41,1.0,4.0,0.0,0.0,0.0
33363,29,2.0,4.0,0.0,0.0,0.0
33364,51,2.0,4.0,1.0,0.0,0.0
33365,33,2.0,5.0,1.0,0.0,0.0
33366,23,0.0,4.0,1.0,0.0,0.0
33367,33,0.0,6.0,1.0,0.0,0.0
33368,30,0.0,6.0,1.0,0.0,0.0
33369,41,0.0,4.0,0.0,0.0,0.0
33370,37,2.0,4.0,1.0,0.0,0.0
33371,24,2.0,5.0,1.0,0.0,0.0
33372,26,0.0,4.0,1.0,0.0,0.0
33373,43,2.0,1.0,1.0,0.0,0.0
33374,37,2.0,3.0,1.0,0.0,0.0
33375,33,2.0,6.0,1.0,0.0,0.0
33376,29,0.0,6.0,1.0,0.0,0.0
33377,33,0.0,6.0,1.0,1.0,0.0
33378,24,0.0,6.0,1.0,0.0,0.0
33379,25,0.0,4.0,1.0,0.0,0.0
33380,38,0.0,3.0,1.0,0.0,0.0
33381,23,2.0,3.0,1.0,0.0,0.0
33382,33,0.0,6.0,1.0,0.0,0.0
33383,27,2.0,4.0,1.0,0.0,0.0
33384,29,0.0,6.0,1.0,0.0,0.0
33385,30,0.0,6.0,1.0,0.0,0.0
33386,33,0.0,5.0,1.0,1.0,0.0
33387,33,2.0,5.0,1.0,0.0,1.0
33388,56,0.0,5.0,1.0,1.0,0.0
33389,36,0.0,6.0,0.0,0.0,0.0
33390,56,2.0,1.0,1.0,0.0,0.0
33391,31,0.0,4.0,1.0,1.0,0.0
33392,35,0.0,6.0,1.0,0.0,0.0
33393,28,0.0,6.0,1.0,0.0,0.0
33394,37,1.0,6.0,1.0,0.0,0.0
33395,33,0.0,6.0,1.0,0.0,0.0
33396,41,2.0,4.0,1.0,0.0,0.0
33397,32,2.0,6.0,1.0,0.0,0.0
33398,52,1.0,4.0,1.0,0.0,0.0
33399,46,0.0,6.0,1.0,0.0,0.0
33400,47,1.0,4.0,1.0,0.0,0.0
33401,44,0.0,3.0,1.0,1.0,0.0
33402,41,2.0,5.0,1.0,0.0,0.0
33403,46,1.0,5.0,1.0,0.0,0.0
33404,58,1.0,6.0,0.0,0.0,0.0
33405,30,2.0,6.0,1.0,0.0,0.0
33406,37,1.0,6.0,1.0,2.0,1.0
33407,31,2.0,6.0,0.0,0.0,0.0
33408,26,0.0,4.0,1.0,0.0,0.0
33409,32,2.0,4.0,1.0,0.0,0.0
33410,43,1.0,4.0,0.0,0.0,0.0
33411,58,2.0,6.0,1.0,1.0,1.0
33412,41,0.0,4.0,1.0,0.0,0.0
33413,25,2.0,6.0,1.0,2.0,0.0
33414,55,2.0,6.0,1.0,0.0,0.0
33415,53,2.0,5.0,1.0,0.0,0.0
33416,46,0.0,5.0,1.0,0.0,1.0
33417,32,2.0,4.0,1.0,2.0,1.0
33418,32,2.0,3.0,1.0,0.0,0.0
33419,52,1.0,3.0,1.0,0.0,1.0
33420,40,0.0,5.0,1.0,1.0,1.0
33421,44,2.0,5.0,1.0,0.0,0.0
33422,43,2.0,5.0,1.0,1.0,0.0
33423,38,2.0,4.0,1.0,1.0,1.0
33424,45,0.0,6.0,1.0,2.0,1.0
33425,35,1.0,5.0,1.0,0.0,0.0
33426,35,1.0,5.0,1.0,1.0,0.0
33427,26,0.0,6.0,1.0,1.0,1.0
33428,35,1.0,5.0,1.0,0.0,1.0
33429,35,2.0,4.0,1.0,0.0,0.0
33430,48,2.0,6.0,1.0,1.0,1.0
33431,34,2.0,6.0,1.0,0.0,0.0
33432,39,0.0,6.0,1.0,0.0,0.0
33433,39,0.0,6.0,1.0,0.0,0.0
33434,40,2.0,4.0,1.0,0.0,0.0
33435,40,2.0,4.0,1.0,0.0,0.0
33436,36,2.0,5.0,1.0,0.0,0.0
33437,23,0.0,3.0,1.0,0.0,0.0
33438,27,0.0,6.0,1.0,2.0,0.0
33439,27,0.0,6.0,1.0,0.0,0.0
33440,27,0.0,6.0,1.0,1.0,0.0
33441,58,2.0,3.0,1.0,0.0,0.0
33442,19,0.0,3.0,1.0,0.0,1.0
33443,83,2.0,3.0,1.0,1.0,0.0
33444,30,2.0,6.0,1.0,1.0,0.0
33445,27,0.0,6.0,1.0,0.0,1.0
33446,49,2.0,6.0,1.0,0.0,0.0
33447,49,2.0,6.0,0.0,0.0,0.0
33448,66,2.0,4.0,1.0,0.0,0.0
33449,27,0.0,6.0,1.0,0.0,0.0
33450,37,2.0,6.0,1.0,0.0,0.0
33451,57,2.0,2.0,1.0,0.0,0.0
33452,57,2.0,2.0,1.0,1.0,0.0
33453,32,0.0,6.0,1.0,0.0,0.0
33454,40,0.0,5.0,1.0,0.0,0.0
33455,40,0.0,5.0,1.0,0.0,0.0
33456,55,2.0,6.0,1.0,0.0,0.0
33457,18,0.0,4.0,1.0,1.0,1.0
33458,18,0.0,4.0,1.0,2.0,0.0
33459,48,2.0,6.0,1.0,0.0,1.0
33460,57,2.0,6.0,1.0,0.0,1.0
33461,62,2.0,5.0,1.0,1.0,0.0
33462,43,2.0,4.0,1.0,0.0,0.0
33463,75,1.0,1.0,1.0,0.0,0.0
33464,46,2.0,6.0,1.0,0.0,0.0
33465,43,2.0,4.0,1.0,2.0,1.0
33466,38,2.0,6.0,1.0,0.0,0.0
33467,26,0.0,5.0,1.0,0.0,1.0
33468,28,0.0,5.0,1.0,2.0,1.0
33469,31,0.0,4.0,1.0,0.0,1.0
33470,28,0.0,6.0,1.0,0.0,0.0
33471,27,2.0,4.0,1.0,0.0,0.0
33472,52,0.0,1.0,1.0,0.0,0.0
33473,40,2.0,4.0,1.0,1.0,0.0
33474,35,2.0,6.0,0.0,0.0,1.0
33475,49,2.0,6.0,1.0,0.0,0.0
33476,45,2.0,5.0,1.0,0.0,0.0
33477,30,2.0,6.0,1.0,0.0,1.0
33478,59,2.0,5.0,1.0,0.0,0.0
33479,59,0.0,6.0,0.0,0.0,0.0
33480,37,2.0,6.0,1.0,0.0,1.0
33481,37,0.0,6.0,1.0,0.0,1.0
33482,26,0.0,6.0,0.0,0.0,0.0
33483,34,0.0,6.0,1.0,0.0,0.0
33484,48,2.0,4.0,1.0,1.0,0.0
33485,46,0.0,4.0,1.0,0.0,0.0
33486,50,1.0,6.0,1.0,0.0,0.0
33487,27,2.0,6.0,0.0,1.0,0.0
33488,34,2.0,6.0,1.0,0.0,0.0
33489,34,2.0,6.0,1.0,1.0,0.0
33490,34,2.0,6.0,1.0,0.0,0.0
33491,26,0.0,6.0,1.0,0.0,0.0
33492,44,2.0,3.0,1.0,0.0,0.0
33493,32,2.0,6.0,1.0,0.0,0.0
33494,36,2.0,6.0,1.0,0.0,0.0
33495,24,0.0,6.0,1.0,1.0,0.0
33496,36,2.0,6.0,1.0,0.0,0.0
33497,44,2.0,4.0,1.0,1.0,1.0
33498,53,2.0,5.0,1.0,0.0,1.0
33499,36,2.0,4.0,1.0,0.0,1.0
33500,33,2.0,3.0,1.0,0.0,0.0
33501,58,2.0,1.0,1.0,0.0,0.0
33502,33,2.0,4.0,1.0,0.0,0.0
33503,44,0.0,5.0,1.0,0.0,0.0
33504,44,0.0,5.0,1.0,0.0,0.0
33505,54,2.0,6.0,1.0,1.0,1.0
33506,36,0.0,6.0,1.0,0.0,0.0
33507,56,2.0,4.0,1.0,0.0,0.0
33508,29,2.0,6.0,1.0,0.0,0.0
33509,55,2.0,3.0,1.0,0.0,1.0
33510,27,0.0,6.0,1.0,0.0,0.0
33511,52,2.0,2.0,1.0,0.0,0.0
33512,62,0.0,6.0,1.0,0.0,0.0
33513,42,2.0,6.0,1.0,0.0,0.0
33514,37,0.0,5.0,1.0,0.0,0.0
33515,46,0.0,6.0,1.0,0.0,0.0
33516,56,1.0,6.0,1.0,0.0,1.0
33517,46,0.0,6.0,1.0,0.0,0.0
33518,46,0.0,6.0,1.0,1.0,1.0
33519,46,0.0,6.0,1.0,0.0,0.0
33520,46,0.0,6.0,1.0,0.0,0.0
33521,56,2.0,4.0,1.0,0.0,0.0
33522,34,2.0,6.0,1.0,0.0,1.0
33523,54,0.0,6.0,1.0,0.0,0.0
33524,54,0.0,6.0,1.0,0.0,1.0
33525,34,2.0,6.0,1.0,2.0,0.0
33526,43,2.0,3.0,1.0,2.0,1.0
33527,26,0.0,3.0,1.0,0.0,0.0
33528,32,0.0,6.0,1.0,1.0,0.0
33529,27,0.0,6.0,1.0,0.0,0.0
33530,32,1.0,4.0,1.0,0.0,0.0
33531,37,2.0,6.0,1.0,2.0,1.0
33532,36,2.0,6.0,1.0,0.0,0.0
33533,36,2.0,6.0,1.0,0.0,0.0
33534,58,2.0,1.0,1.0,0.0,0.0
33535,36,2.0,6.0,1.0,1.0,0.0
33536,33,2.0,4.0,1.0,1.0,0.0
33537,26,0.0,6.0,1.0,0.0,0.0
33538,36,2.0,6.0,1.0,0.0,1.0
33539,50,1.0,6.0,1.0,0.0,1.0
33540,36,2.0,6.0,1.0,0.0,0.0
33541,36,2.0,6.0,1.0,0.0,0.0
33542,46,2.0,3.0,1.0,1.0,0.0
33543,34,2.0,6.0,0.0,0.0,0.0
33544,61,2.0,3.0,1.0,0.0,0.0
33545,34,2.0,6.0,1.0,1.0,0.0
33546,60,2.0,4.0,0.0,0.0,0.0
33547,35,2.0,4.0,1.0,0.0,1.0
33548,29,2.0,6.0,1.0,0.0,0.0
33549,34,0.0,5.0,1.0,1.0,0.0
33550,35,2.0,6.0,1.0,0.0,0.0
33551,43,1.0,5.0,1.0,0.0,0.0
33552,42,2.0,5.0,1.0,0.0,1.0
33553,30,0.0,4.0,1.0,0.0,1.0
33554,27,0.0,6.0,1.0,2.0,0.0
33555,31,0.0,6.0,1.0,0.0,1.0
33556,78,2.0,4.0,1.0,1.0,0.0
33557,55,2.0,6.0,1.0,0.0,0.0
33558,42,2.0,5.0,1.0,0.0,0.0
33559,32,2.0,6.0,1.0,1.0,0.0
33560,41,2.0,4.0,1.0,0.0,0.0
33561,46,2.0,6.0,0.0,0.0,0.0
33562,47,1.0,4.0,1.0,1.0,0.0
33563,28,0.0,6.0,1.0,0.0,1.0
33564,29,0.0,6.0,1.0,0.0,0.0
33565,28,0.0,4.0,0.0,0.0,0.0
33566,36,2.0,6.0,1.0,1.0,1.0
33567,34,0.0,5.0,1.0,1.0,1.0
33568,38,2.0,6.0,1.0,0.0,0.0
33569,33,2.0,6.0,1.0,0.0,0.0
33570,44,2.0,5.0,1.0,1.0,0.0
33571,29,2.0,6.0,1.0,0.0,0.0
33572,52,2.0,4.0,1.0,0.0,0.0
33573,29,0.0,6.0,1.0,2.0,0.0
33574,26,0.0,6.0,1.0,1.0,0.0
33575,29,2.0,6.0,1.0,0.0,0.0
33576,31,0.0,5.0,1.0,0.0,0.0
33577,36,2.0,6.0,1.0,1.0,0.0
33578,59,2.0,6.0,1.0,1.0,0.0
33579,31,2.0,4.0,1.0,1.0,0.0
33580,49,2.0,3.0,1.0,1.0,0.0
33581,60,2.0,6.0,1.0,2.0,1.0
33582,32,2.0,6.0,1.0,1.0,0.0
33583,30,2.0,4.0,1.0,0.0,0.0
33584,31,2.0,6.0,1.0,0.0,0.0
33585,34,2.0,6.0,1.0,1.0,0.0
33586,38,2.0,3.0,1.0,0.0,0.0
33587,31,2.0,6.0,1.0,0.0,1.0
33588,35,2.0,4.0,1.0,0.0,0.0
33589,58,2.0,6.0,1.0,0.0,1.0
33590,39,2.0,4.0,1.0,0.0,0.0
33591,33,2.0,3.0,1.0,0.0,1.0
33592,39,2.0,4.0,1.0,0.0,0.0
33593,39,2.0,4.0,1.0,1.0,0.0
33594,27,0.0,4.0,1.0,0.0,1.0
33595,36,0.0,6.0,1.0,0.0,0.0
33596,40,0.0,4.0,1.0,0.0,0.0
33597,55,2.0,4.0,1.0,0.0,0.0
33598,55,2.0,4.0,1.0,0.0,0.0
33599,51,2.0,4.0,1.0,1.0,0.0
33600,25,0.0,6.0,1.0,0.0,0.0
33601,35,2.0,4.0,1.0,0.0,0.0
33602,55,2.0,5.0,0.0,0.0,0.0
33603,29,0.0,6.0,1.0,0.0,0.0
33604,27,0.0,6.0,1.0,2.0,0.0
33605,29,2.0,6.0,1.0,0.0,0.0
33606,31,0.0,6.0,1.0,2.0,0.0
33607,24,0.0,5.0,0.0,0.0,0.0
33608,35,2.0,4.0,0.0,0.0,0.0
33609,45,1.0,6.0,1.0,2.0,0.0
33610,45,1.0,6.0,1.0,0.0,0.0
33611,33,2.0,6.0,1.0,1.0,1.0
33612,28,0.0,6.0,1.0,0.0,1.0
33613,28,0.0,4.0,1.0,2.0,0.0
33614,55,2.0,5.0,1.0,0.0,0.0
33615,31,0.0,6.0,1.0,0.0,0.0
33616,31,2.0,4.0,1.0,1.0,1.0
33617,29,2.0,6.0,1.0,0.0,0.0
33618,35,0.0,6.0,1.0,0.0,0.0
33619,34,0.0,6.0,1.0,0.0,0.0
33620,53,2.0,5.0,1.0,0.0,0.0
33621,28,2.0,3.0,1.0,2.0,0.0
33622,54,1.0,5.0,1.0,1.0,0.0
33623,59,2.0,1.0,1.0,0.0,0.0
33624,22,0.0,4.0,1.0,0.0,0.0
33625,36,2.0,5.0,1.0,1.0,0.0
33626,33,1.0,6.0,1.0,0.0,0.0
33627,36,2.0,4.0,1.0,2.0,0.0
33628,37,0.0,3.0,1.0,2.0,0.0
33629,36,2.0,4.0,1.0,1.0,0.0
33630,36,2.0,4.0,0.0,0.0,1.0
33631,28,0.0,6.0,1.0,1.0,0.0
33632,42,2.0,6.0,1.0,0.0,0.0
33633,42,2.0,6.0,1.0,1.0,0.0
33634,31,0.0,6.0,1.0,2.0,0.0
33635,22,0.0,4.0,1.0,1.0,0.0
33636,33,0.0,4.0,1.0,0.0,0.0
33637,29,0.0,6.0,1.0,0.0,0.0
33638,33,0.0,6.0,1.0,1.0,0.0
33639,25,0.0,6.0,1.0,0.0,1.0
33640,22,0.0,4.0,1.0,0.0,1.0
33641,28,2.0,3.0,1.0,0.0,1.0
33642,42,2.0,4.0,1.0,1.0,0.0
33643,28,0.0,6.0,1.0,0.0,0.0
33644,27,2.0,6.0,1.0,2.0,0.0
33645,27,2.0,6.0,1.0,0.0,0.0
33646,36,2.0,4.0,1.0,0.0,0.0
33647,27,2.0,6.0,1.0,0.0,1.0
33648,36,2.0,3.0,1.0,1.0,0.0
33649,27,2.0,6.0,1.0,0.0,0.0
33650,49,0.0,6.0,1.0,1.0,0.0
33651,39,2.0,3.0,1.0,0.0,0.0
33652,32,2.0,5.0,1.0,0.0,1.0
33653,39,2.0,3.0,1.0,0.0,0.0
33654,39,2.0,3.0,1.0,0.0,0.0
33655,34,0.0,6.0,1.0,0.0,0.0
33656,34,2.0,4.0,1.0,0.0,0.0
33657,34,2.0,6.0,1.0,0.0,0.0
33658,48,2.0,4.0,1.0,2.0,0.0
33659,48,2.0,4.0,1.0,0.0,0.0
33660,25,0.0,6.0,1.0,1.0,0.0
33661,29,0.0,6.0,1.0,0.0,0.0
33662,33,2.0,6.0,1.0,1.0,0.0
33663,25,0.0,6.0,1.0,0.0,1.0
33664,31,2.0,6.0,1.0,0.0,0.0
33665,21,0.0,4.0,1.0,0.0,1.0
33666,28,2.0,3.0,1.0,0.0,1.0
33667,42,2.0,4.0,1.0,0.0,0.0
33668,25,0.0,5.0,1.0,0.0,0.0
33669,26,0.0,6.0,1.0,0.0,1.0
33670,52,2.0,4.0,0.0,0.0,0.0
33671,51,1.0,6.0,1.0,0.0,0.0
33672,51,1.0,6.0,1.0,0.0,0.0
33673,37,0.0,5.0,1.0,0.0,0.0
33674,25,0.0,6.0,1.0,0.0,0.0
33675,49,0.0,6.0,1.0,1.0,0.0
33676,49,0.0,6.0,1.0,0.0,0.0
33677,49,0.0,6.0,1.0,1.0,0.0
33678,29,2.0,6.0,1.0,0.0,0.0
33679,38,2.0,6.0,1.0,0.0,0.0
33680,39,2.0,4.0,1.0,0.0,0.0
33681,59,2.0,6.0,1.0,1.0,0.0
33682,23,0.0,2.0,1.0,0.0,0.0
33683,59,2.0,6.0,1.0,0.0,0.0
33684,30,0.0,4.0,1.0,2.0,0.0
33685,41,2.0,3.0,1.0,0.0,1.0
33686,27,2.0,6.0,1.0,2.0,0.0
33687,29,0.0,4.0,1.0,0.0,1.0
33688,47,1.0,6.0,1.0,0.0,0.0
33689,27,0.0,6.0,1.0,0.0,0.0
33690,32,0.0,6.0,1.0,0.0,0.0
33691,30,0.0,5.0,1.0,0.0,1.0
33692,25,0.0,6.0,1.0,0.0,0.0
33693,34,2.0,4.0,1.0,0.0,0.0
33694,42,2.0,5.0,1.0,0.0,0.0
33695,30,2.0,6.0,1.0,0.0,0.0
33696,31,0.0,4.0,1.0,2.0,1.0
33697,54,2.0,3.0,1.0,2.0,1.0
33698,34,2.0,6.0,1.0,2.0,1.0
33699,30,2.0,5.0,1.0,0.0,0.0
33700,47,2.0,4.0,1.0,0.0,0.0
33701,39,0.0,4.0,1.0,0.0,0.0
33702,25,0.0,5.0,1.0,0.0,0.0
33703,31,2.0,1.0,1.0,0.0,1.0
33704,54,2.0,3.0,0.0,0.0,0.0
33705,31,2.0,1.0,1.0,0.0,0.0
33706,31,2.0,1.0,1.0,1.0,0.0
33707,30,2.0,6.0,1.0,0.0,0.0
33708,50,1.0,6.0,1.0,0.0,1.0
33709,35,0.0,6.0,1.0,0.0,0.0
33710,26,0.0,4.0,1.0,0.0,0.0
33711,34,2.0,6.0,0.0,0.0,0.0
33712,52,2.0,6.0,1.0,0.0,0.0
33713,37,2.0,3.0,1.0,2.0,0.0
33714,56,2.0,1.0,1.0,2.0,1.0
33715,24,0.0,6.0,1.0,0.0,0.0
33716,31,2.0,6.0,1.0,2.0,0.0
33717,68,2.0,6.0,1.0,0.0,0.0
33718,37,2.0,3.0,1.0,0.0,0.0
33719,34,2.0,6.0,1.0,1.0,0.0
33720,29,2.0,6.0,1.0,1.0,1.0
33721,38,2.0,6.0,1.0,0.0,0.0
33722,38,0.0,6.0,1.0,0.0,0.0
33723,20,0.0,4.0,1.0,0.0,0.0
33724,32,0.0,6.0,0.0,0.0,0.0
33725,26,0.0,6.0,1.0,2.0,1.0
33726,33,0.0,6.0,1.0,0.0,1.0
33727,25,0.0,6.0,1.0,0.0,0.0
33728,61,2.0,1.0,1.0,0.0,0.0
33729,61,2.0,1.0,1.0,0.0,0.0
33730,34,2.0,6.0,1.0,0.0,0.0
33731,32,0.0,4.0,1.0,0.0,1.0
33732,41,2.0,3.0,1.0,0.0,0.0
33733,41,2.0,5.0,1.0,0.0,0.0
33734,26,2.0,6.0,1.0,0.0,1.0
33735,40,0.0,6.0,0.0,0.0,0.0
33736,26,0.0,4.0,1.0,0.0,0.0
33737,32,0.0,6.0,1.0,0.0,1.0
33738,32,0.0,6.0,1.0,0.0,0.0
33739,38,2.0,6.0,0.0,0.0,1.0
33740,26,0.0,6.0,1.0,2.0,0.0
33741,52,2.0,6.0,1.0,2.0,0.0
33742,56,2.0,6.0,1.0,0.0,1.0
33743,45,2.0,5.0,1.0,0.0,0.0
33744,37,2.0,3.0,1.0,0.0,0.0
33745,30,0.0,4.0,1.0,2.0,0.0
33746,40,0.0,6.0,1.0,0.0,0.0
33747,26,0.0,6.0,1.0,0.0,0.0
33748,43,0.0,6.0,1.0,0.0,0.0
33749,32,0.0,6.0,1.0,0.0,0.0
33750,26,0.0,4.0,1.0,1.0,1.0
33751,61,2.0,1.0,1.0,0.0,0.0
33752,35,0.0,3.0,1.0,0.0,0.0
33753,35,2.0,6.0,1.0,0.0,0.0
33754,32,2.0,4.0,0.0,0.0,1.0
33755,88,1.0,1.0,1.0,0.0,0.0
33756,53,2.0,6.0,1.0,2.0,0.0
33757,34,2.0,6.0,1.0,1.0,0.0
33758,47,2.0,4.0,1.0,0.0,0.0
33759,35,0.0,4.0,1.0,0.0,0.0
33760,34,2.0,6.0,1.0,2.0,0.0
33761,38,2.0,6.0,1.0,2.0,1.0
33762,32,2.0,6.0,0.0,0.0,0.0
33763,36,2.0,5.0,0.0,0.0,0.0
33764,48,2.0,2.0,1.0,0.0,0.0
33765,30,2.0,6.0,1.0,0.0,0.0
33766,24,0.0,6.0,1.0,0.0,1.0
33767,40,2.0,1.0,1.0,0.0,0.0
33768,35,2.0,6.0,1.0,0.0,0.0
33769,35,2.0,4.0,1.0,2.0,0.0
33770,27,0.0,6.0,1.0,0.0,0.0
33771,37,1.0,6.0,1.0,1.0,0.0
33772,23,0.0,4.0,1.0,1.0,0.0
33773,22,0.0,3.0,1.0,0.0,0.0
33774,26,0.0,4.0,1.0,0.0,0.0
33775,24,0.0,6.0,1.0,0.0,0.0
33776,42,2.0,4.0,1.0,0.0,0.0
33777,32,2.0,6.0,1.0,0.0,0.0
33778,52,1.0,6.0,1.0,0.0,0.0
33779,35,2.0,4.0,1.0,1.0,0.0
33780,53,1.0,4.0,1.0,0.0,0.0
33781,28,0.0,6.0,1.0,0.0,0.0
33782,23,0.0,4.0,1.0,0.0,0.0
33783,41,2.0,6.0,1.0,0.0,0.0
33784,26,0.0,6.0,1.0,2.0,1.0
33785,24,0.0,6.0,1.0,1.0,0.0
33786,37,1.0,6.0,1.0,0.0,0.0
33787,45,1.0,5.0,0.0,1.0,0.0
33788,40,2.0,1.0,1.0,0.0,0.0
33789,28,0.0,4.0,0.0,0.0,0.0
33790,45,2.0,4.0,1.0,0.0,0.0
33791,35,2.0,4.0,1.0,0.0,0.0
33792,37,1.0,6.0,0.0,0.0,0.0
33793,27,0.0,6.0,1.0,0.0,0.0
33794,60,2.0,6.0,1.0,2.0,1.0
33795,29,0.0,4.0,1.0,0.0,1.0
33796,32,2.0,5.0,1.0,0.0,0.0
33797,45,2.0,3.0,1.0,0.0,0.0
33798,35,0.0,5.0,1.0,0.0,0.0
33799,35,0.0,5.0,1.0,0.0,1.0
33800,46,1.0,6.0,1.0,0.0,0.0
33801,24,0.0,4.0,1.0,1.0,0.0
33802,53,1.0,4.0,1.0,1.0,0.0
33803,32,2.0,6.0,1.0,1.0,1.0
33804,27,0.0,6.0,1.0,0.0,1.0
33805,37,2.0,2.0,1.0,0.0,1.0
33806,36,0.0,6.0,1.0,2.0,1.0
33807,36,0.0,6.0,1.0,0.0,1.0
33808,33,2.0,6.0,1.0,0.0,0.0
33809,52,0.0,6.0,1.0,0.0,0.0
33810,29,2.0,4.0,1.0,0.0,1.0
33811,36,2.0,6.0,1.0,0.0,1.0
33812,45,2.0,3.0,1.0,1.0,0.0
33813,29,0.0,6.0,1.0,0.0,0.0
33814,41,2.0,6.0,1.0,0.0,0.0
33815,22,0.0,2.0,1.0,2.0,0.0
33816,58,2.0,6.0,1.0,0.0,0.0
33817,25,2.0,6.0,1.0,1.0,0.0
33818,57,2.0,5.0,1.0,0.0,1.0
33819,52,0.0,6.0,1.0,0.0,1.0
33820,28,0.0,6.0,1.0,1.0,1.0
33821,28,0.0,6.0,1.0,0.0,0.0
33822,47,2.0,6.0,1.0,0.0,0.0
33823,31,2.0,3.0,0.0,0.0,0.0
33824,41,2.0,6.0,1.0,0.0,0.0
33825,31,2.0,3.0,1.0,0.0,1.0
33826,31,2.0,3.0,1.0,0.0,0.0
33827,31,2.0,3.0,1.0,0.0,1.0
33828,36,2.0,6.0,1.0,2.0,0.0
33829,30,2.0,3.0,1.0,0.0,0.0
33830,57,2.0,6.0,1.0,0.0,0.0
33831,39,2.0,6.0,1.0,0.0,0.0
33832,59,2.0,5.0,1.0,0.0,1.0
33833,32,0.0,6.0,1.0,0.0,1.0
33834,57,1.0,1.0,1.0,2.0,0.0
33835,33,2.0,6.0,1.0,0.0,1.0
33836,37,2.0,6.0,1.0,0.0,1.0
33837,45,2.0,3.0,1.0,0.0,1.0
33838,24,0.0,6.0,1.0,0.0,0.0
33839,65,2.0,3.0,1.0,0.0,1.0
33840,33,0.0,4.0,1.0,1.0,0.0
33841,65,2.0,1.0,1.0,0.0,0.0
33842,30,0.0,3.0,1.0,2.0,0.0
